"","mouse","day","tissue","Percent","cluster"
"7480","M34","D10","blood",0.018705071877,"Cluster_232"
"7481","M34","D10","blood",0.0400546377574,"Cluster_1537"
"7482","M34","D10","blood",0.00762422938326,"Cluster_746"
"7483","M34","D10","blood",0.00476075152733,"Cluster_315"
"7484","M34","D10","blood",0.094133769685,"Cluster_357"
"7485","M34","D10","blood",0.00386480453851,"Cluster_523"
"7486","M34","D10","blood",0.0071782701964,"Cluster_340"
"7487","M34","D10","blood",0.00294523876674,"Cluster_290"
"7488","M34","D14","Brain",0.0448046694638,"Cluster_221"
"7489","M34","D14","Brain",0.02863283481,"Cluster_248"
"7490","M34","D14","Brain",0.0345385354852,"Cluster_358"
"7491","M34","D14","Brain",0.0595238767894,"Cluster_2305"
"7492","M34","D14","Brain",0.00168226487493,"Cluster_810"
"7493","M34","D14","Brain",0.0711311053772,"Cluster_151"
"7494","M34","D14","Brain",0.00304712128288,"Cluster_866"
"7495","M34","D14","Brain",0.00538324759976,"Cluster_1555"
"7496","M34","D14","Brain",0.00194736405256,"Cluster_886"
"7497","M34","D14","Brain",0.0243385740775,"Cluster_1054"
"7498","M34","D14","Brain",0.0341705616367,"Cluster_943"
"7499","M34","D14","Brain",0.0202435279157,"Cluster_39"
"7500","M34","D14","Brain",0.00982796847983,"Cluster_1571"
"7501","M34","D14","Brain",0.00291379326651,"Cluster_3056"
"7502","M34","D14","Brain",0.00383840717941,"Cluster_189"
"7503","M34","D14","Brain",0.0193412669001,"Cluster_792"
"7504","M34","D14","Brain",0.0318781161156,"Cluster_272"
"7505","M34","D14","Brain",0.00316724353631,"Cluster_2449"
"7506","M34","D14","Brain",0.155322878964,"Cluster_1537"
"7507","M34","D14","Brain",0.00146072203322,"Cluster_1705"
"7508","M34","D14","Brain",0,"Cluster_78"
"7509","M34","D14","Brain",0.0017146727797,"Cluster_3118"
"7510","M34","D14","Brain",0.013187974275,"Cluster_202"
"7511","M34","D14","Brain",0.00213780355108,"Cluster_1114"
"7512","M34","D14","Brain",0.00016479329387,"Cluster_1758"
"7513","M34","D14","Brain",0.0246789879915,"Cluster_66"
"7514","M34","D14","Brain",3.70922858053,"Cluster_504"
"7515","M34","D14","Brain",0.106021644833,"Cluster_826"
"7516","M34","D14","Brain",0.0268690496433,"Cluster_509"
"7517","M34","D14","Brain",0.00317551122458,"Cluster_1208"
"7518","M34","D14","Brain",0.0320083667826,"Cluster_1830"
"7519","M34","D14","Brain",0.0908643898745,"Cluster_1678"
"7520","M34","D14","Brain",0.00574671504719,"Cluster_234"
"7521","M34","D14","Brain",0.637873370212,"Cluster_26"
"7522","M34","D14","Brain",0.00159424904238,"Cluster_3562"
"7523","M34","D14","Brain",0,"Cluster_87"
"7524","M34","D14","Brain",0,"Cluster_863"
"7525","M34","D14","Brain",0.00670366682234,"Cluster_859"
"7526","M34","D14","Brain",0.00415722000505,"Cluster_1264"
"7527","M34","D14","Brain",0.00456867723927,"Cluster_161"
"7528","M34","D14","Brain",0.00184523428468,"Cluster_1748"
"7529","M34","D14","Brain",0.00221147477266,"Cluster_2077"
"7530","M34","D14","Brain",0.00148435136023,"Cluster_1859"
"7531","M34","D14","Brain",0.000258809980758,"Cluster_110"
"7532","M34","D14","Brain",0.00745696257058,"Cluster_2725"
"7533","M34","D14","Brain",0.00149534655549,"Cluster_1429"
"7534","M34","D14","Brain",0.00288388264273,"Cluster_712"
"7535","M34","D14","Brain",0.00535343531084,"Cluster_18"
"7536","M34","D14","Brain",0.00313988739933,"Cluster_1595"
"7537","M34","D14","Brain",0.00309438502541,"Cluster_4011"
"7538","M34","D14","Brain",0.00408583937182,"Cluster_153"
"7539","M34","D14","Brain",0.00339824247279,"Cluster_281"
"7540","M34","D14","Brain",0.00372182494452,"Cluster_1652"
"7541","M34","D14","Brain",0.0744296182057,"Cluster_978"
"7542","M34","D14","Brain",0.00116464491341,"Cluster_672"
"7543","M34","D14","Brain",0.0742243926154,"Cluster_356"
"7544","M34","D14","Brain",0.0353158889857,"Cluster_271"
"7545","M34","D14","Brain",0.025167940297,"Cluster_1009"
"7546","M34","D14","Brain",0.00157905844088,"Cluster_2447"
"7547","M34","D14","Brain",0.00110520053374,"Cluster_791"
"7548","M34","D14","Brain",0.00217749341114,"Cluster_1936"
"7549","M34","D14","Brain",0.00231246317172,"Cluster_1868"
"7550","M34","D14","Brain",0.00167003022129,"Cluster_3242"
"7551","M34","D14","Brain",0.00169510659153,"Cluster_728"
"7552","M34","D14","Brain",0.00103384472098,"Cluster_758"
"7553","M34","D14","Brain",0.0121951420264,"Cluster_1730"
"7554","M34","D14","Brain",0.0128653319272,"Cluster_536"
"7555","M34","D14","Brain",0.00731399165371,"Cluster_479"
"7556","M34","D14","Brain",0.00953283429124,"Cluster_200"
"7557","M34","D14","Brain",0.00177253274626,"Cluster_3320"
"7558","M34","D14","Brain",0.00777272057178,"Cluster_2078"
"7559","M34","D14","Brain",0.00245672628652,"Cluster_1630"
"7560","M34","D14","Brain",0.0847950427264,"Cluster_592"
"7561","M34","D14","Brain",0.00281214426853,"Cluster_1921"
"7562","M34","D14","Brain",0.00789765571053,"Cluster_23"
"7563","M34","D14","Brain",0.0111204804635,"Cluster_1016"
"7564","M34","D14","Brain",0.006962707399,"Cluster_1289"
"7565","M34","D14","Brain",0.00609015951657,"Cluster_2215"
"7566","M34","D14","Brain",0.00285253609226,"Cluster_1480"
"7567","M34","D14","Brain",0.0723314952109,"Cluster_424"
"7568","M34","D14","Brain",0.0024570839667,"Cluster_290"
"7569","M34","D14","Brain",0.00467380377015,"Cluster_925"
"7570","M34","D14","Brain",0,"Cluster_1757"
"7571","M34","D14","Brain",0.000611732681791,"Cluster_3855"
"7572","M34","D14","Brain",0.0106123493431,"Cluster_853"
"7573","M34","D14","Brain",0.00963140126323,"Cluster_1977"
"7574","M34","D14","Brain",0.0556782767948,"Cluster_503"
"7575","M34","D14","Brain",0.00220519765129,"Cluster_381"
"7576","M34","D14","Brain",0.0294131846056,"Cluster_606"
"7577","M34","D14","Brain",0.00801511527281,"Cluster_98"
"7578","M34","D14","Brain",0.00165922015061,"Cluster_1729"
"7579","M34","D14","Brain",0.000142163228867,"Cluster_4146"
"7580","M34","D14","Brain",0.00115135999044,"Cluster_1382"
"7581","M34","D14","Brain",0.0275891439488,"Cluster_514"
"7582","M34","D14","Brain",0.0177915943646,"Cluster_1152"
"7583","M34","D14","Brain",0.0202472593875,"Cluster_379"
"7584","M34","D14","Brain",0.00184295458825,"Cluster_1935"
"7585","M34","D14","Brain",0.0565240997975,"Cluster_10"
"7586","M34","D14","Brain",0.0172815530811,"Cluster_480"
"7587","M34","D14","Brain",0.00880945272396,"Cluster_472"
"7588","M34","D14","Brain",0.00182652391552,"Cluster_348"
"7589","M34","D14","Brain",0.153256459555,"Cluster_128"
"7590","M34","D14","Brain",0.00150799219232,"Cluster_277"
"7591","M34","D14","Brain",0.0744614342237,"Cluster_264"
"7592","M34","D14","Brain",0.00245455950574,"Cluster_2227"
"7593","M34","D14","Brain",0,"Cluster_1499"
"7594","M34","D14","Brain",0.0320710975772,"Cluster_1909"
"7595","M34","D14","Brain",2.23420989991,"Cluster_1231"
"7596","M34","D14","Brain",0.0220498358668,"Cluster_2537"
"7597","M34","D14","Brain",0.00270987209683,"Cluster_599"
"7598","M34","D14","Brain",0.00218351114378,"Cluster_111"
"7599","M34","D14","Brain",0.00219097371435,"Cluster_2001"
"7600","M34","D14","Brain",0.00571837072109,"Cluster_34"
"7601","M34","D14","Brain",0.000790104833624,"Cluster_2314"
"7602","M34","D14","Brain",0.00618171973178,"Cluster_693"
"7603","M34","D14","Brain",0.00417715950198,"Cluster_1004"
"7604","M34","D14","Brain",0.276388683525,"Cluster_469"
"7605","M34","D14","Brain",0.0293721795183,"Cluster_1123"
"7606","M34","D14","Brain",0.00147092506652,"Cluster_2207"
"7607","M34","D14","Brain",0.00435610368771,"Cluster_443"
"7608","M34","D14","Brain",0.0562326194503,"Cluster_524"
"7609","M34","D14","Brain",0.00246299166244,"Cluster_673"
"7610","M34","D14","Brain",0.0393642867562,"Cluster_357"
"7611","M34","D14","Brain",0.00173920307069,"Cluster_4024"
"7612","M34","D14","Brain",0.000968843645245,"Cluster_2141"
"7613","M34","D14","Brain",0.099709568568,"Cluster_2612"
"7614","M34","D14","Brain",0.00783383046234,"Cluster_634"
"7615","M34","D14","Brain",0.00245345239755,"Cluster_888"
"7616","M34","D14","Brain",0.00328928467557,"Cluster_1725"
"7617","M34","D14","Brain",0.00176843879948,"Cluster_589"
"7618","M34","D14","Brain",0.00369126885942,"Cluster_755"
"7619","M34","D14","Brain",0.00120414748942,"Cluster_136"
"7620","M34","D14","Brain",0.132969019489,"Cluster_327"
"7621","M34","D14","Brain",0,"Cluster_437"
"7622","M34","D14","Brain",0.0006170753253,"Cluster_2401"
"7623","M34","D14","Brain",0.0541033956945,"Cluster_409"
"7624","M34","D14","Brain",0.0623764270636,"Cluster_532"
"7625","M34","D14","Brain",0.00381252420024,"Cluster_445"
"7626","M34","D14","Brain",0.00309019117025,"Cluster_1260"
"7627","M34","D14","Brain",0.00476949821682,"Cluster_1012"
"7628","M34","D14","Brain",0.033391805531,"Cluster_723"
"7629","M34","D14","Brain",0.00102595526004,"Cluster_1898"
"7630","M34","D14","Brain",0.143946999139,"Cluster_12"
"7631","M34","D14","Brain",0.00640595225859,"Cluster_493"
"7632","M34","D14","Brain",0.0204190484603,"Cluster_763"
"7633","M34","D14","Brain",0.00126779381878,"Cluster_27"
"7634","M34","D14","Brain",0.00135725234113,"Cluster_769"
"7635","M34","D14","Brain",0.00494705560057,"Cluster_822"
"7636","M34","D14","Brain",0.00637414117969,"Cluster_808"
"7637","M34","D14","Brain",0.00115161756539,"Cluster_2264"
"7638","M34","D14","Brain",0.00826683536696,"Cluster_1414"
"7639","M34","D14","Brain",0.0327276984758,"Cluster_279"
"7640","M34","D14","Brain",0.00239255448878,"Cluster_1588"
"7641","M34","D14","Brain",0.00519226764057,"Cluster_2043"
"7642","M34","D14","Brain",0.0047840847676,"Cluster_717"
"7643","M34","D14","Brain",0.00317375744445,"Cluster_569"
"7644","M34","D14","Brain",0.00883926894807,"Cluster_1386"
"7645","M34","D14","Brain",0.00113819643848,"Cluster_1989"
"7646","M34","D14","Brain",0.0135686903996,"Cluster_188"
"7647","M34","D14","Brain",0.00793671892109,"Cluster_650"
"7648","M34","D14","Brain",0.0388859014407,"Cluster_752"
"7649","M34","D14","Brain",0.00285188690335,"Cluster_987"
"7650","M34","D14","Brain",0.00211671386204,"Cluster_226"
"7651","M34","D14","Brain",0.0101084985394,"Cluster_655"
"7652","M34","D14","Brain",0.446720325682,"Cluster_2"
"7653","M34","D14","Brain",0.00137924822044,"Cluster_709"
"7654","M34","D14","Brain",0.0012297936327,"Cluster_1472"
"7655","M34","D14","Brain",0.0085453996203,"Cluster_1889"
"7656","M34","D14","Brain",0.063467382212,"Cluster_2315"
"7657","M34","D14","Brain",0.0220694329046,"Cluster_1064"
"7658","M34","D14","Brain",0.00805339567783,"Cluster_363"
"7659","M34","D14","Brain",0.155718034148,"Cluster_4"
"7660","M34","D14","Brain",0.00181431979685,"Cluster_4019"
"7661","M34","D14","Brain",0.00136093338196,"Cluster_832"
"7662","M34","D14","Brain",0.00375503243411,"Cluster_1963"
"7663","M34","D14","Brain",0.130905474489,"Cluster_294"
"7664","M34","D14","Brain",0.097841129403,"Cluster_54"
"7665","M34","D14","Brain",0.00375575413937,"Cluster_825"
"7666","M34","D14","Brain",66.2445276557,"Cluster_1831"
"7667","M34","D14","Brain",0.0958150358951,"Cluster_647"
"7668","M34","D14","Brain",0.0517920515041,"Cluster_232"
"7669","M34","D14","Brain",0.0013135492859,"Cluster_949"
"7670","M34","D14","Brain",0.00716803200216,"Cluster_2877"
"7671","M34","D14","Brain",0.00440744328417,"Cluster_2598"
"7672","M34","D14","Brain",0.0162826624931,"Cluster_88"
"7673","M34","D14","Brain",0.236708545741,"Cluster_50"
"7674","M34","D14","Brain",0.00137863658043,"Cluster_1133"
"7675","M34","D14","Brain",0.0257648211511,"Cluster_893"
"7676","M34","D14","Brain",0.0399411557429,"Cluster_591"
"7677","M34","D14","Brain",0.0600773953153,"Cluster_1501"
"7678","M34","D14","Brain",0.00406132585189,"Cluster_118"
"7679","M34","D14","Brain",0.00865164792819,"Cluster_795"
"7680","M34","D14","Brain",0.0484750473312,"Cluster_315"
"7681","M34","D14","Brain",0.00720507013955,"Cluster_1613"
"7682","M34","D14","Brain",0.00143171478717,"Cluster_1315"
"7683","M34","D14","Brain",0.00265970731213,"Cluster_20"
"7684","M34","D14","Brain",0.0028147699868,"Cluster_376"
"7685","M34","D14","Brain",0.0810166853924,"Cluster_338"
"7686","M34","D14","Brain",0.00184299081839,"Cluster_610"
"7687","M34","D14","Brain",0.0038646625505,"Cluster_1060"
"7688","M34","D14","Brain",0,"Cluster_3744"
"7689","M34","D14","Brain",0,"Cluster_1493"
"7690","M34","D14","Brain",0.000205991617338,"Cluster_4295"
"7691","M34","D14","Brain",0.00458549143261,"Cluster_59"
"7692","M34","D14","Brain",0.00377953782472,"Cluster_1960"
"7693","M34","D14","Brain",0.015250949693,"Cluster_1325"
"7694","M34","D14","Brain",0.0187671149081,"Cluster_215"
"7695","M34","D14","Brain",0.00481205999107,"Cluster_1134"
"7696","M34","D14","Brain",0.00708668783675,"Cluster_261"
"7697","M34","D14","Brain",0.000844651820046,"Cluster_545"
"7698","M34","D14","Brain",0.00169118462506,"Cluster_1465"
"7699","M34","D14","Brain",0.00119754448723,"Cluster_56"
"7700","M34","D14","Brain",0.00263737981781,"Cluster_733"
"7701","M34","D14","Brain",0.00635133682508,"Cluster_144"
"7702","M34","D14","Brain",0.00110614676707,"Cluster_3581"
"7703","M34","D14","Brain",0.0860726334614,"Cluster_303"
"7704","M34","D14","Brain",21.6579586469,"Cluster_1274"
"7705","M34","D14","Brain",0.000246185103648,"Cluster_173"
"7706","M34","D14","Brain",0.0711537399701,"Cluster_119"
"7707","M34","D14","Brain",0.0723904122969,"Cluster_240"
"7708","M34","D14","Brain",0.00249323718515,"Cluster_1454"
"7709","M34","D14","Brain",0,"Cluster_1500"
"7710","M34","D14","Brain",0.00166475531258,"Cluster_1811"
"7711","M34","D14","Brain",0.00311570600629,"Cluster_1090"
"7712","M34","D14","Brain",0.00125581203727,"Cluster_402"
"7713","M34","D14","Brain",0.00308987426007,"Cluster_1598"
"7714","M34","D14","Brain",0.00576048275353,"Cluster_835"
"7715","M34","D14","Brain",0.00148653744471,"Cluster_1990"
"7716","M34","D14","Brain",0.00587976072789,"Cluster_206"
"7717","M34","D14","Brain",0.0864214676444,"Cluster_103"
"7718","M34","D14","Brain",0.00565512879167,"Cluster_467"
"7719","M34","D14","Brain",0.022604413465,"Cluster_405"
"7720","M34","D14","Brain",0.00829012373522,"Cluster_1031"
"7721","M34","D14","Brain",0.00713351419882,"Cluster_109"
"7722","M34","D14","Brain",0.0149914393521,"Cluster_340"
"7723","M34","D14","Brain",0.0039062760655,"Cluster_1304"
"7724","M34","D14","Brain",0.0098936523379,"Cluster_159"
"7725","M34","D14","Brain",0.00161497427993,"Cluster_57"
"7726","M34","D14","Brain",0.00565240997975,"Cluster_438"
"7727","M34","D14","Brain",0.00155645169615,"Cluster_2287"
"7728","M34","D14","Brain",0.00527220028932,"Cluster_2321"
"7729","M34","D14","Brain",0.0032170802389,"Cluster_1121"
"7730","M34","D14","Brain",0.141776570309,"Cluster_1545"
"7731","M34","D14","Brain",0.00113411115163,"Cluster_991"
"7732","M34","D14","Brain",0.0029980958167,"Cluster_770"
"7733","M34","D14","Brain",0.0013691882853,"Cluster_324"
"7734","M34","D14","Brain",0.00376725857005,"Cluster_3354"
"7735","M34","D14","Brain",0.00135712124364,"Cluster_2481"
"7736","M34","D14","Brain",0.00342670791771,"Cluster_432"
"7737","M34","D14","Brain",0.00215306937917,"Cluster_3002"
"7738","M34","D14","Brain",0.0105966766633,"Cluster_9"
"7739","M34","D14","Brain",0.00194885329773,"Cluster_2719"
"7740","M34","D14","Brain",0.00131298721945,"Cluster_314"
"7741","M34","D14","Brain",0.00188833295537,"Cluster_484"
"7742","M34","D14","Brain",0.000862364906758,"Cluster_227"
"7743","M34","D14","Brain",0.00165498490398,"Cluster_684"
"7744","M34","D14","Brain",0.0161122723984,"Cluster_15"
"7745","M34","D14","Brain",0.00198699275549,"Cluster_523"
"7746","M34","D14","Brain",0.0370490408818,"Cluster_293"
"7747","M34","D14","Brain",0.000288388264273,"Cluster_585"
"7748","M34","D14","Ear",0.0377099875998,"Cluster_338"
"7749","M34","D14","Ear",0.0192498801089,"Cluster_151"
"7750","M34","D14","Ear",0.0580316137048,"Cluster_493"
"7751","M34","D14","Ear",0.059552629523,"Cluster_128"
"7752","M34","D14","Ear",0.00770211875163,"Cluster_1060"
"7753","M34","D14","Ear",0.0182691912934,"Cluster_402"
"7754","M34","D14","Ear",0.0235343874052,"Cluster_1152"
"7755","M34","D14","Ear",0.0122871342306,"Cluster_437"
"7756","M34","D14","Ear",0.00580549691884,"Cluster_1868"
"7757","M34","D14","Ear",0.00386256798653,"Cluster_1095"
"7758","M34","D14","Ear",0.0102912259263,"Cluster_1571"
"7759","M34","D14","Ear",5.36049976335,"Cluster_303"
"7760","M34","D14","Ear",0.155523818128,"Cluster_86"
"7761","M34","D14","Ear",0.0478878488491,"Cluster_200"
"7762","M34","D14","Ear",0.319226152305,"Cluster_809"
"7763","M34","D14","Ear",0.212273577469,"Cluster_387"
"7764","M34","D14","Ear",0.0766250170475,"Cluster_340"
"7765","M34","D14","Ear",0.0139234071997,"Cluster_532"
"7766","M34","D14","Ear",0.0196887235295,"Cluster_255"
"7767","M34","D14","Ear",0.0924552431405,"Cluster_71"
"7768","M34","D14","Ear",0.00188552819748,"Cluster_1778"
"7769","M34","D14","Ear",0.192898647915,"Cluster_4"
"7770","M34","D14","Ear",0.00265857553797,"Cluster_294"
"7771","M34","D14","Ear",0.00942989370925,"Cluster_1651"
"7772","M34","D14","Ear",0.0138404322304,"Cluster_72"
"7773","M34","D14","Ear",0.00333033995962,"Cluster_615"
"7774","M34","D14","Ear",0.0186653831852,"Cluster_509"
"7775","M34","D14","Ear",0.00485235311494,"Cluster_763"
"7776","M34","D14","Ear",0.0140816254174,"Cluster_1830"
"7777","M34","D14","Ear",0.132033139257,"Cluster_3531"
"7778","M34","D14","Ear",0.013853743845,"Cluster_78"
"7779","M34","D14","Ear",0.217281882078,"Cluster_424"
"7780","M34","D14","Ear",0.0141144036188,"Cluster_592"
"7781","M34","D14","Ear",0.0742552506098,"Cluster_594"
"7782","M34","D14","Ear",0.19975225866,"Cluster_272"
"7783","M34","D14","Ear",0.016720754152,"Cluster_232"
"7784","M34","D14","Ear",0.0141944293041,"Cluster_503"
"7785","M34","D14","Ear",2.77797716579,"Cluster_826"
"7786","M34","D14","Ear",0.181577141355,"Cluster_215"
"7787","M34","D14","Ear",0.0703429710363,"Cluster_1989"
"7788","M34","D14","Ear",0.0613237180614,"Cluster_624"
"7789","M34","D14","Ear",0.00270785815351,"Cluster_5"
"7790","M34","D14","Ear",0.0147658629757,"Cluster_795"
"7791","M34","D14","Ear",0.00322700148819,"Cluster_6"
"7792","M34","D14","Ear",0.0502240023122,"Cluster_971"
"7793","M34","D14","Ear",0.141705824166,"Cluster_1501"
"7794","M34","D14","Ear",13.6246994099,"Cluster_26"
"7795","M34","D14","Ear",0.0435104481192,"Cluster_240"
"7796","M34","D14","Ear",0.0085697152861,"Cluster_949"
"7797","M34","D14","Ear",0.758696599954,"Cluster_1545"
"7798","M34","D14","Ear",0.330032613311,"Cluster_248"
"7799","M34","D14","Ear",0,"Cluster_696"
"7800","M34","D14","Ear",10.2281530312,"Cluster_504"
"7801","M34","D14","Ear",1.21364214181,"Cluster_409"
"7802","M34","D14","Ear",3.13592524824,"Cluster_50"
"7803","M34","D14","Ear",0.152922685395,"Cluster_1274"
"7804","M34","D14","Ear",0.011998363486,"Cluster_632"
"7805","M34","D14","Ear",0.118903692247,"Cluster_1678"
"7806","M34","D14","Ear",0.00240776789147,"Cluster_674"
"7807","M34","D14","Ear",0.00504458775549,"Cluster_888"
"7808","M34","D14","Ear",0.111211246462,"Cluster_3279"
"7809","M34","D14","Ear",13.1973800855,"Cluster_943"
"7810","M34","D14","Ear",0.125070040582,"Cluster_321"
"7811","M34","D14","Ear",8.67403976416,"Cluster_1537"
"7812","M34","D14","Ear",0.503239158948,"Cluster_469"
"7813","M34","D14","Ear",1.88487910107,"Cluster_3891"
"7814","M34","D14","Ear",0.00203577791916,"Cluster_694"
"7815","M34","D14","Ear",0.00274031818798,"Cluster_650"
